Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
138,2,3,556,3,ACCELERATING,false,0,4,1,3,0,,,8,9,54
139,2,3,559,3,ACCELERATING,false,0,4,1,3,0,,,8,9,54
140,2,3,562,3,ACCELERATING,false,0,4,1,3,0,,,8,9,54
141,2,3,565,3,ACCELERATING,false,0,4,1,3,0,,,8,9,54
142,2,3,568,3,ACCELERATING,false,0,4,1,3,0,,,8,9,54
143,2,3,571,3,ACCELERATING,false,0,4,1,3,0,,,8,9,54
144,2,3,574,3,ACCELERATING,false,0,4,1,3,0,,,8,9,54
145,2,3,577,0,HIT_MUD,false,0,5,1,3,0,,,8,9,45
146,2,3,577,0,FIXED_CAR,false,0,3,1,3,0,,,8,9,45
147,2,3,580,3,ACCELERATING,false,0,3,1,3,0,,,8,9,45
148,2,3,586,6,ACCELERATING,false,0,3,1,3,0,,,8,9,45
149,2,3,592,6,USED_BOOST,true,5,3,0,3,0,,,8,9,49
150,2,3,598,6,ACCELERATING,true,4,3,0,3,1,,,8,9,53
151,2,3,604,6,ACCELERATING,true,3,3,0,3,1,,,8,9,53
152,2,3,610,6,ACCELERATING,true,2,3,0,3,1,,,8,9,53
153,2,3,616,6,ACCELERATING,true,1,3,0,3,1,,,8,9,53
154,2,3,622,6,ACCELERATING,false,0,3,0,3,1,,,8,9,53
155,2,3,628,6,ACCELERATING,false,0,3,0,3,1,,,8,9,53
156,2,3,634,6,USED_LIZARD,false,0,3,0,3,0,,,8,9,53
157,2,3,640,3,HIT_MUD,false,0,4,0,3,0,,,8,9,50
158,2,3,643,3,ACCELERATING,false,0,4,0,3,0,,,8,9,50
159,2,3,646,3,ACCELERATING,false,0,4,1,3,0,,,8,9,54
160,2,3,649,3,ACCELERATING,false,0,4,1,3,0,,,8,9,54
161,2,3,652,3,ACCELERATING,false,0,4,1,3,0,,,8,9,54
162,2,3,655,0,HIT_MUD,false,0,5,1,3,0,,,8,9,51
163,2,3,655,0,FIXED_CAR,false,0,3,1,3,0,,,8,9,51
164,2,3,658,3,ACCELERATING,false,0,3,1,3,0,,,8,9,51
165,2,3,664,6,ACCELERATING,false,0,3,1,3,0,,,8,9,51
166,2,3,670,6,USED_BOOST,true,5,3,0,4,0,,,8,9,59
167,2,3,676,6,ACCELERATING,true,4,3,0,4,0,,,8,9,59
168,2,3,682,6,ACCELERATING,true,3,3,0,4,0,,,8,9,59
169,2,3,688,6,ACCELERATING,true,2,3,0,5,0,,,8,9,63
170,2,3,694,6,ACCELERATING,true,1,3,0,5,0,,,9,9,67
171,2,3,700,3,HIT_MUD,false,0,4,0,5,0,,,9,9,64
172,2,3,703,3,ACCELERATING,false,0,4,0,5,0,,,9,9,64
173,2,3,706,3,ACCELERATING,false,0,4,0,5,0,,,10,9,68
174,2,3,709,3,ACCELERATING,false,0,4,0,5,0,,,10,9,68
175,2,3,712,3,ACCELERATING,false,0,4,0,5,0,,,10,9,68
176,2,3,715,3,ACCELERATING,false,0,4,0,5,0,,,10,9,68
177,2,3,718,3,ACCELERATING,false,0,4,0,5,0,,,10,9,68
178,2,3,721,3,ACCELERATING,false,0,4,0,5,0,,,10,9,68
179,2,3,724,3,ACCELERATING,false,0,4,0,5,0,,,10,9,68
180,2,3,727,3,ACCELERATING,false,0,4,0,5,0,,,10,9,68
181,2,3,730,3,ACCELERATING,false,0,4,0,5,0,,,10,9,68
182,2,3,733,3,ACCELERATING,false,0,4,0,5,0,,,10,9,68
183,2,3,736,3,ACCELERATING,false,0,4,0,6,0,,,10,9,72
184,2,3,739,3,ACCELERATING,false,0,4,0,6,0,,,10,9,72
185,2,3,742,3,ACCELERATING,false,0,4,0,6,0,,,10,9,72
186,2,3,745,3,ACCELERATING,false,0,4,0,6,0,,,10,9,72
187,2,3,748,3,ACCELERATING,false,0,4,0,6,0,,,10,9,72
188,2,3,751,3,ACCELERATING,false,0,4,0,6,0,,,10,9,72
189,2,3,754,3,ACCELERATING,false,0,4,0,6,0,,,10,9,72
190,2,3,757,3,ACCELERATING,false,0,4,0,6,0,,,10,9,72
191,2,3,760,3,ACCELERATING,false,0,4,0,6,0,,,10,9,72
192,2,3,763,3,ACCELERATING,false,0,4,0,6,0,,,10,9,72
193,2,3,766,3,ACCELERATING,false,0,4,0,6,0,,,10,9,72
194,2,3,769,3,ACCELERATING,false,0,4,0,6,0,,,10,9,72
195,2,3,772,3,ACCELERATING,false,0,4,0,6,0,,,10,10,76
196,2,3,775,3,ACCELERATING,false,0,4,0,6,0,,,10,10,76
197,2,3,778,3,ACCELERATING,false,0,4,0,6,0,,,10,10,76
198,2,3,781,3,ACCELERATING,false,0,4,0,6,0,,,10,10,76
199,2,3,784,3,ACCELERATING,false,0,4,0,6,0,,,10,10,76
200,2,3,787,3,ACCELERATING,false,0,4,0,7,0,,,10,10,80
201,2,3,790,3,ACCELERATING,false,0,4,0,7,0,,,10,10,80
202,2,3,793,3,ACCELERATING,false,0,4,0,7,0,,,10,10,80
203,2,3,796,3,ACCELERATING,false,0,4,0,7,0,,,10,10,80
204,2,3,799,3,ACCELERATING,false,0,4,0,7,0,,,10,10,80
205,2,3,802,3,ACCELERATING,false,0,4,0,7,0,,,10,10,80
206,2,3,805,3,ACCELERATING,false,0,4,0,7,0,,,10,10,80
207,2,3,808,3,ACCELERATING,false,0,4,0,7,0,,,10,10,80
208,2,3,811,3,ACCELERATING,false,0,4,0,7,0,,,10,10,80
209,2,3,814,3,ACCELERATING,false,0,4,0,7,0,,,10,10,80
210,2,3,817,3,ACCELERATING,false,0,4,0,7,0,,,10,10,80
211,2,3,820,3,ACCELERATING,false,0,4,0,7,0,,,10,10,80
212,2,3,823,3,ACCELERATING,false,0,4,1,7,0,,,10,10,84
213,2,3,826,3,ACCELERATING,false,0,4,1,7,0,,,10,10,84
214,2,3,829,3,ACCELERATING,false,0,4,1,7,0,,,10,10,84
215,2,3,832,3,ACCELERATING,false,0,4,1,7,0,,,11,10,88
216,2,3,835,3,ACCELERATING,false,0,4,1,7,0,,,11,10,88
217,2,3,838,3,ACCELERATING,false,0,4,1,7,0,,,11,10,88
218,2,3,841,0,HIT_MUD,false,0,5,1,7,0,,,11,10,85
219,2,3,841,0,FIXED_CAR,false,0,3,1,7,0,,,11,10,85
220,2,3,844,3,ACCELERATING,false,0,3,1,7,0,,,11,10,85
221,2,3,850,6,ACCELERATING,false,0,3,1,7,0,,,11,10,85
222,2,3,856,6,USED_BOOST,true,5,3,0,7,0,,,11,10,89
223,2,3,862,6,ACCELERATING,true,4,3,0,7,0,,,11,11,93
224,2,3,868,6,ACCELERATING,true,3,3,0,8,0,,,11,11,97
225,2,3,874,6,ACCELERATING,true,2,3,0,8,0,,,11,11,97
226,2,3,880,0,HIT_MUD,false,0,5,0,9,0,,,11,11,95
227,2,3,880,0,FIXED_CAR,false,0,3,0,9,0,,,11,11,95
228,2,3,883,0,HIT_MUD,false,0,5,0,9,0,,,11,11,89
229,2,3,883,0,FIXED_CAR,false,0,3,0,9,0,,,11,11,89
230,2,3,886,3,ACCELERATING,false,0,3,0,9,0,,,11,11,89
231,2,3,892,6,ACCELERATING,false,0,3,0,10,0,,,11,12,97
232,2,3,898,6,ACCELERATING,false,0,3,0,10,0,,,11,12,97
233,2,3,904,6,ACCELERATING,false,0,3,0,10,0,,,11,12,97
234,2,3,910,6,ACCELERATING,false,0,3,0,10,1,,,11,12,101
235,2,3,916,6,ACCELERATING,false,0,3,0,10,1,,,11,12,101
236,2,3,922,6,ACCELERATING,false,0,3,0,10,1,,,11,13,105
237,2,3,928,6,ACCELERATING,false,0,3,1,10,1,,,11,13,109
238,2,3,934,6,USED_BOOST,true,5,3,0,10,1,,,11,13,113
239,2,3,940,6,ACCELERATING,true,4,3,0,10,1,,,11,13,113
240,2,3,946,6,USED_LIZARD,true,3,3,0,10,0,,,11,13,113
241,2,3,952,3,HIT_MUD,false,0,4,0,10,0,,,11,13,110
242,2,3,955,0,HIT_MUD,false,0,5,0,10,0,,,11,14,111
243,2,3,955,0,FIXED_CAR,false,0,3,0,10,0,,,11,14,111
244,2,3,958,3,ACCELERATING,false,0,3,0,10,0,,,11,14,111
245,2,3,964,6,ACCELERATING,false,0,3,0,10,0,,,11,14,111
246,2,3,970,6,ACCELERATING,false,0,3,0,10,0,,,11,14,111
247,2,3,976,6,ACCELERATING,false,0,3,0,10,1,,,11,14,115
248,2,3,982,6,ACCELERATING,false,0,3,0,10,1,,,11,14,115
249,2,3,988,0,HIT_WALL,false,0,5,0,10,1,,,11,14,110
250,2,3,988,0,FIXED_CAR,false,0,3,0,10,1,,,11,14,110
251,2,3,991,3,ACCELERATING,false,0,3,0,10,1,,,12,14,114
252,2,3,997,6,ACCELERATING,false,0,3,0,10,1,,,12,14,114
253,2,3,1003,6,ACCELERATING,false,0,3,0,10,1,,,12,14,114
254,2,3,1009,6,ACCELERATING,false,0,3,0,10,1,,,12,14,114
255,2,3,1015,6,ACCELERATING,false,0,3,0,10,1,,,12,14,114
256,2,3,1021,6,ACCELERATING,false,0,3,0,10,1,,,12,14,114
257,2,3,1027,6,ACCELERATING,false,0,3,0,10,1,,,12,14,114
258,2,3,1033,6,ACCELERATING,false,0,3,0,10,1,,,12,14,114
259,2,3,1039,6,ACCELERATING,false,0,3,0,10,1,,,12,14,114
260,2,3,1045,6,ACCELERATING,false,0,3,0,10,1,,,12,14,114
261,2,3,1051,6,ACCELERATING,false,0,3,0,10,1,,,12,14,114
262,2,3,1057,6,ACCELERATING,false,0,3,0,10,1,,,12,14,114
263,2,3,1063,0,HIT_WALL,false,0,5,0,10,1,,,12,14,109
264,2,3,1063,0,FIXED_CAR,false,0,3,0,10,1,,,12,14,109
265,2,3,1066,3,ACCELERATING,false,0,3,0,10,1,,,12,14,109
266,2,3,1072,6,ACCELERATING,false,0,3,0,10,2,,,12,14,113
267,2,3,1078,6,USED_LIZARD,false,0,3,0,10,1,,,12,14,113
268,2,3,1084,6,ACCELERATING,false,0,3,0,10,1,,,12,14,113
269,2,3,1090,6,ACCELERATING,false,0,3,0,10,1,,,12,14,113
270,2,3,1096,6,ACCELERATING,false,0,3,0,10,3,,,12,14,121
271,2,3,1102,6,ACCELERATING,false,0,3,0,10,3,,,12,14,121
272,2,3,1108,6,ACCELERATING,false,0,3,0,10,3,,,12,14,121
273,2,3,1114,6,ACCELERATING,false,0,3,0,10,3,,,12,14,121
274,2,3,1120,6,ACCELERATING,false,0,3,0,10,3,,,12,14,121
275,2,3,1126,6,ACCELERATING,false,0,3,0,10,3,,,12,14,121
276,2,3,1132,6,ACCELERATING,false,0,3,1,10,4,,,12,14,129
277,2,3,1138,6,USED_BOOST,true,5,3,0,10,5,,,12,14,137
278,2,3,1144,6,ACCELERATING,true,4,3,0,10,5,,,12,14,137
279,2,3,1150,6,USED_LIZARD,true,3,3,0,10,4,,,12,14,137
280,2,3,1156,6,USED_LIZARD,true,2,3,0,10,3,,,12,14,137
281,2,3,1162,6,ACCELERATING,true,1,3,1,10,3,,,12,14,141
282,2,3,1168,6,USED_BOOST,true,5,3,0,10,3,,,12,14,145
283,2,3,1174,6,ACCELERATING,true,4,3,0,10,3,,,12,14,145
284,2,3,1180,6,USED_LIZARD,true,3,3,0,10,2,,,12,14,145
285,2,3,1186,6,USED_LIZARD,true,2,3,1,10,1,,,12,14,149
286,2,3,1192,6,USED_LIZARD,true,1,3,1,10,0,,,12,14,149
287,2,3,1198,3,HIT_MUD,false,0,4,0,10,1,,,12,14,154
288,2,3,1201,3,ACCELERATING,false,0,4,0,10,1,,,12,14,154
289,2,3,1204,3,ACCELERATING,false,0,4,0,10,1,,,12,14,154
290,2,3,1207,0,HIT_MUD,false,0,5,0,10,1,,,12,14,151
291,2,3,1207,0,FIXED_CAR,false,0,3,0,10,1,,,12,14,151
292,2,3,1210,3,ACCELERATING,false,0,3,0,10,1,,,12,14,151
293,2,3,1216,6,ACCELERATING,false,0,3,0,10,1,,,12,14,151
294,2,3,1222,6,ACCELERATING,false,0,3,0,10,1,,,12,14,151
295,2,3,1228,6,ACCELERATING,false,0,3,0,10,1,,,12,14,151
296,2,3,1234,6,ACCELERATING,false,0,3,0,10,2,,,12,14,155
297,2,3,1240,6,ACCELERATING,false,0,3,0,10,2,,,12,14,155
298,2,3,1246,6,ACCELERATING,false,0,3,1,10,2,,,12,14,159
299,2,3,1252,6,USED_LIZARD,false,0,3,1,10,1,,,12,14,159
300,2,3,1258,6,USED_BOOST,true,5,3,0,10,1,,,12,14,163
301,2,3,1264,6,ACCELERATING,true,4,3,0,10,1,,,12,15,167
302,2,3,1270,6,ACCELERATING,true,3,3,0,11,1,,,12,15,171
303,2,3,1276,6,ACCELERATING,true,2,3,0,11,1,,,12,15,171
304,2,3,1282,6,ACCELERATING,true,1,3,0,11,1,,,12,15,171
305,2,3,1288,6,ACCELERATING,false,0,3,0,11,1,,,12,15,171
306,2,3,1294,6,ACCELERATING,false,0,3,0,11,1,,,12,15,171
307,2,3,1300,6,ACCELERATING,false,0,3,0,11,1,,,12,15,171
308,2,3,1306,6,ACCELERATING,false,0,3,0,11,1,,,12,16,175
309,2,3,1312,6,ACCELERATING,false,0,3,0,11,1,,,12,17,179
310,2,3,1318,6,USED_LIZARD,false,0,3,0,11,0,,,12,17,179
311,2,3,1324,6,ACCELERATING,false,0,3,0,11,0,,,12,17,179
312,2,3,1330,6,ACCELERATING,false,0,3,0,11,0,,,14,17,187
313,2,3,1336,3,HIT_MUD,false,0,4,0,11,0,,,14,18,188
314,2,3,1339,0,HIT_MUD,false,0,5,0,11,0,,,14,18,185
315,2,3,1339,0,FIXED_CAR,false,0,3,0,11,0,,,14,18,185
316,2,3,1342,3,ACCELERATING,false,0,3,0,11,0,,,14,18,185
317,2,3,1348,6,ACCELERATING,false,0,3,0,11,0,,,14,18,185
318,2,3,1354,6,ACCELERATING,false,0,3,0,11,0,,,14,18,185
319,2,3,1360,3,HIT_MUD,false,0,4,0,11,0,,,14,18,182
320,2,3,1363,0,HIT_MUD,false,0,5,0,11,0,,,14,18,179
321,2,3,1363,0,FIXED_CAR,false,0,3,0,11,0,,,14,18,179
322,2,3,1366,3,ACCELERATING,false,0,3,0,11,0,,,14,18,179
323,2,3,1372,6,ACCELERATING,false,0,3,0,11,0,,,14,18,179
324,2,3,1378,3,HIT_MUD,false,0,4,0,11,0,,,14,18,176
325,2,3,1381,3,ACCELERATING,false,0,4,0,11,0,,,14,18,176
326,2,3,1384,3,ACCELERATING,false,0,4,0,11,0,,,14,18,176
327,2,3,1387,3,ACCELERATING,false,0,4,0,11,0,,,14,18,176
328,2,3,1390,3,ACCELERATING,false,0,4,0,11,0,,,14,18,176
329,2,3,1393,3,ACCELERATING,false,0,4,1,11,0,,,14,18,180
330,2,3,1396,3,ACCELERATING,false,0,4,1,11,0,,,14,18,180
331,2,3,1399,3,ACCELERATING,false,0,4,1,11,0,,,14,18,180
332,2,3,1402,0,HIT_MUD,false,0,5,1,11,0,,,14,18,177
333,2,3,1402,0,FIXED_CAR,false,0,3,1,11,0,,,14,18,177
334,2,3,1405,3,ACCELERATING,false,0,3,1,11,0,,,14,18,177
335,2,3,1411,6,ACCELERATING,false,0,3,1,11,0,,,14,18,177
336,2,3,1417,6,USED_BOOST,true,5,3,0,11,0,,,14,18,181
337,2,3,1423,6,ACCELERATING,true,4,3,0,11,0,,,14,18,181
338,2,3,1429,6,ACCELERATING,true,3,3,0,11,0,,,14,18,181
339,2,3,1435,6,ACCELERATING,true,2,3,0,11,0,,,14,18,181
340,2,3,1441,6,ACCELERATING,true,1,3,0,11,0,,,14,18,181
341,2,3,1447,6,ACCELERATING,false,0,3,0,11,0,,,14,18,181
342,2,3,1453,6,ACCELERATING,false,0,3,0,11,0,,,15,18,185
343,2,3,1459,6,ACCELERATING,false,0,3,0,11,0,,,15,18,185
344,2,3,1465,3,HIT_MUD,false,0,4,0,11,0,,,15,18,182
345,2,3,1468,3,ACCELERATING,false,0,4,0,11,0,,,15,18,182
346,2,3,1471,3,ACCELERATING,false,0,4,1,11,0,,,15,18,186
347,2,3,1474,3,ACCELERATING,false,0,4,1,11,0,,,15,18,186
348,2,3,1477,3,ACCELERATING,false,0,4,1,11,0,,,15,18,186
349,2,3,1480,3,ACCELERATING,false,0,4,1,11,0,,,15,18,186
350,2,3,1483,3,ACCELERATING,false,0,4,1,11,0,,,15,18,186
351,2,3,1486,3,ACCELERATING,false,0,4,1,11,1,,,15,18,190
352,2,3,1489,3,ACCELERATING,false,0,4,1,11,1,,,15,18,190
353,2,3,1492,3,ACCELERATING,false,0,4,1,11,1,,,15,18,190
354,2,3,1495,3,ACCELERATING,false,0,4,1,11,1,,,15,18,190
355,2,3,1498,3,ACCELERATING,false,0,4,1,11,1,,,15,18,190
