Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
31,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
32,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
33,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
34,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
35,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
36,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
37,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
38,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
39,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
40,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
41,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
42,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
43,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
44,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
45,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
46,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
47,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
48,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
49,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
50,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
51,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
52,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
53,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
54,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
55,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
56,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
57,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
58,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
59,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
60,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
61,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
62,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
63,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
64,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
65,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
66,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
67,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
68,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
69,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
70,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
71,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
72,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
73,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
74,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
75,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
76,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
77,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
78,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
79,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
80,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
81,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
82,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
83,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
84,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
85,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
86,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
87,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
88,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
89,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
90,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
91,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
92,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
93,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
94,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
95,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
96,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
97,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
98,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
99,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
100,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
101,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
102,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
103,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
104,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
105,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
106,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
107,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
108,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
109,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
110,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
111,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
112,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
113,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
114,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
115,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
116,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
117,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
118,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
119,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
120,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
121,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
122,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
123,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
124,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
125,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
126,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
127,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
128,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
129,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
130,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
131,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
132,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
133,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
134,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
135,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
136,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
137,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
138,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
139,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
140,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
141,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
142,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
143,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
144,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
145,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
146,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
147,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
148,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
149,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
150,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
151,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
152,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
153,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
154,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
155,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
156,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
157,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
158,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
159,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
160,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
161,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
162,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
163,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
164,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
165,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
166,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
167,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
168,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
169,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
170,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
171,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
172,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
173,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
174,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
175,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
176,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
177,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
178,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
179,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
180,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
181,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
182,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
183,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
184,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
185,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
186,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
187,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
188,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
189,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
190,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
191,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
192,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
193,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
194,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
195,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
196,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
197,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
198,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
199,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
200,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
201,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
202,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
203,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
204,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
205,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
206,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
207,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
208,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
209,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
210,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
211,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
212,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
213,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
214,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
215,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
216,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
217,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
218,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
219,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
220,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
221,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
222,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
223,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
224,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
225,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
226,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
227,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
228,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
229,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
230,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
231,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
232,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
233,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
234,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
235,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
236,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
237,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
238,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
239,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
240,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
241,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
242,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
243,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
244,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
245,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
246,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
247,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
248,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
249,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
250,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
251,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
252,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
253,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
254,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
255,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
256,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
257,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
258,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
259,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
260,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
261,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
262,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
263,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
264,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
265,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
266,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
267,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
268,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
269,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
270,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
271,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
272,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
273,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
274,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
275,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
276,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
277,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
278,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
279,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
280,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
281,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
282,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
283,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
284,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
285,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
286,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
287,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
288,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
289,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
290,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
291,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
292,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
293,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
294,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
295,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
296,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
297,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
298,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
299,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
300,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
301,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
302,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
303,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
304,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
305,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
306,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
307,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
308,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
309,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
310,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
311,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
312,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
313,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
314,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
315,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
316,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
317,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
318,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
319,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
320,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
321,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
322,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
323,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
324,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
325,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
326,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
327,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
328,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
329,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
330,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
331,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
332,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
333,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
334,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
335,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
336,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
337,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
338,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
339,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
340,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
341,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
342,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
343,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
344,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
345,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
346,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
347,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
348,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
349,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
350,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
351,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
352,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
353,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
354,1,4,81,0,ACCELERATING,false,0,5,0,0,0,,,1,0,-11
