Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
32,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
33,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
34,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
35,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
36,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
37,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
38,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
39,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
40,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
41,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
42,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
43,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
44,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
45,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
46,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
47,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
48,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
49,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
50,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
51,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
52,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
53,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
54,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
55,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
56,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
57,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
58,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
59,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
60,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
61,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
62,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
63,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
64,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
65,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
66,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
67,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
68,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
69,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
70,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
71,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
72,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
73,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
74,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
75,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
76,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
77,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
78,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
79,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
80,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
81,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
82,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
83,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
84,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
85,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
86,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
87,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
88,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
89,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
90,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
91,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
92,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
93,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
94,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
95,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
96,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
97,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
98,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
99,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
100,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
101,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
102,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
103,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
104,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
105,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
106,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
107,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
108,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
109,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
110,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
111,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
112,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
113,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
114,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
115,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
116,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
117,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
118,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
119,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
120,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
121,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
122,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
123,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
124,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
125,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
126,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
127,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
128,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
129,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
130,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
131,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
132,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
133,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
134,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
135,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
136,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
137,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
138,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
139,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
140,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
141,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
142,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
143,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
144,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
145,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
146,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
147,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
148,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
149,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
150,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
151,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
152,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
153,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
154,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
155,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
156,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
157,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
158,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
159,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
160,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
161,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
162,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
163,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
164,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
165,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
166,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
167,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
168,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
169,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
170,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
171,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
172,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
173,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
174,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
175,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
176,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
177,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
178,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
179,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
180,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
181,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
182,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
183,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
184,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
185,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
186,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
187,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
188,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
189,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
190,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
191,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
192,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
193,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
194,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
195,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
196,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
197,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
198,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
199,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
200,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
201,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
202,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
203,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
204,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
205,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
206,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
207,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
208,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
209,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
210,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
211,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
212,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
213,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
214,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
215,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
216,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
217,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
218,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
219,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
220,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
221,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
222,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
223,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
224,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
225,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
226,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
227,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
228,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
229,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
230,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
231,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
232,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
233,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
234,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
235,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
236,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
237,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
238,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
239,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
240,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
241,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
242,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
243,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
244,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
245,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
246,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
247,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
248,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
249,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
250,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
251,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
252,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
253,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
254,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
255,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
256,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
257,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
258,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
259,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
260,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
261,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
262,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
263,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
264,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
265,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
266,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
267,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
268,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
269,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
270,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
271,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
272,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
273,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
274,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
275,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
276,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
277,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
278,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
279,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
280,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
281,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
282,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
283,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
284,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
285,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
286,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
287,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
288,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
289,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
290,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
291,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
292,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
293,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
294,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
295,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
296,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
297,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
298,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
299,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
300,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
301,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
302,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
303,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
304,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
305,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
306,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
307,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
308,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
309,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
310,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
311,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
312,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
313,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
314,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
315,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
316,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
317,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
318,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
319,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
320,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
321,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
322,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
323,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
324,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
325,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
326,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
327,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
328,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
329,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
330,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
331,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
332,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
333,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
334,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
335,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
336,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
337,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
338,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
339,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
340,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
341,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
342,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
343,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
344,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
345,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
346,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
347,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
348,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
349,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
350,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
351,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
352,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
353,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
354,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
355,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
356,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
357,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
358,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
359,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
360,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
361,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
362,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
363,1,1,166,0,ACCELERATING,false,0,5,1,5,2,,,2,0,26
